title,url,category
문화기본법,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0012&contId=2013123000000001&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0012&back_contId=2013123000000001&back_cachePreid=ALL,문화·공보
전통무예진흥법,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0012&contId=2008032800000005&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0012&back_contId=2008032800000005&back_cachePreid=ALL,문화·공보
애니메이션산업 진흥에 관한 법률,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0004&contId=2019120300000041&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0004&back_contId=2019120300000041&back_cachePreid=ALL,문화·공보
풍납토성 보존 및 관리에 관한 특별법 시행령,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0002&contId=2021032400000006&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0002&back_contId=2021032400000006&back_cachePreid=ALL,문화·공보
풍납토성 보존 및 관리에 관한 특별법,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0002&contId=2020061200000003&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0002&back_contId=2020061200000003&back_cachePreid=ALL,문화·공보
문화산업진흥 기본법 시행규칙,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0072&contId=1999072000000001&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0072&back_contId=1999072000000001&back_cachePreid=ALL,문화·공보
문화산업진흥 기본법 시행령,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0107&contId=1999052100000001&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0107&back_contId=1999052100000001&back_cachePreid=ALL,문화·공보
방송통신위원회의 설치 및 운영에 관한 법률,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0029&contId=2008022900000001&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0029&back_contId=2008022900000001&back_cachePreid=ALL,문화·공보
인쇄문화산업 진흥법 시행령,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0021&contId=2007122800000002&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0021&back_contId=2007122800000002&back_cachePreid=ALL,문화·공보
세계유산의 보존ㆍ관리 및 활용에 관한 특별법 시행령,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0002&contId=2021020300000004&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0002&back_contId=2021020300000004&back_cachePreid=ALL,문화·공보
세계유산의 보존·관리 및 활용에 관한 특별법,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0003&contId=2020020400000053&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0003&back_contId=2020020400000053&back_cachePreid=ALL,문화·공보
박물관 및 미술관 진흥법 시행규칙,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0055&contId=1992053000000002&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0055&back_contId=1992053000000002&back_cachePreid=ALL,문화·공보
지방문화원진흥법 시행령,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0025&contId=1994063000000003&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0025&back_contId=1994063000000003&back_cachePreid=ALL,문화·공보
지방문화원진흥법,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0026&contId=1994010700000003&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0026&back_contId=1994010700000003&back_cachePreid=ALL,문화·공보
장애예술인 문화예술 활동 지원에 관한 법률 시행규칙,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0002&contId=2021010800000027&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0002&back_contId=2021010800000027&back_cachePreid=ALL,문화·공보
신라왕경 핵심유적 복원ㆍ정비에 관한 특별법 시행령,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0002&contId=2020102900000003&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0002&back_contId=2020102900000003&back_cachePreid=ALL,문화·공보
신라왕경 핵심유적 복원·정비에 관한 특별법,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0002&contId=2019121100000006&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0002&back_contId=2019121100000006&back_cachePreid=ALL,문화·공보
도서관법 시행령,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0056&contId=1994072300000001&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0056&back_contId=1994072300000001&back_cachePreid=ALL,문화·공보
한국전통문화대학교 설치법 시행령,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0008&contId=2012071000000001&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0008&back_contId=2012071000000001&back_cachePreid=ALL,문화·공보
문화다양성의 보호와 증진에 관한 법률 시행령,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0010&contId=2014112800000001&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0010&back_contId=2014112800000001&back_cachePreid=ALL,문화·공보
국립 국악ㆍ전통예술학교 설치령,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0012&contId=2012052300000005&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0012&back_contId=2012052300000005&back_cachePreid=ALL,문화·공보
한국전통문화대학교 설치법,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0012&contId=2011071400000002&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0012&back_contId=2011071400000002&back_cachePreid=ALL,문화·공보
문화다양성의 보호와 증진에 관한 법률,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0004&contId=2014052800000002&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0004&back_contId=2014052800000002&back_cachePreid=ALL,문화·공보
피후견인 결격조항 정비를 위한 경륜·경정법 등 7개 법률의 일부개정에 관한 법률,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0002&contId=2020120800000047&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0002&back_contId=2020120800000047&back_cachePreid=ALL,문화·공보
출판문화산업 진흥법 시행규칙,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0034&contId=2003022700000001&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0034&back_contId=2003022700000001&back_cachePreid=ALL,문화·공보
애니메이션산업 진흥에 관한 법률 시행규칙,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0002&contId=2020060500000001&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0002&back_contId=2020060500000001&back_cachePreid=ALL,문화·공보
국립박물관 소장유물 대여 규칙,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0020&contId=1970122900000002&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0020&back_contId=1970122900000002&back_cachePreid=ALL,문화·공보
문화기본법 시행령,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0007&contId=2014032400000003&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0007&back_contId=2014032400000003&back_cachePreid=ALL,문화·공보
한국4에이치활동 지원법,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0004&contId=2007122100000012&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0004&back_contId=2007122100000012&back_cachePreid=ALL,문화·공보
언론중재 및 피해구제 등에 관한 법률 시행령,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0017&contId=2005072700000003&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0017&back_contId=2005072700000003&back_cachePreid=ALL,문화·공보
지역문화진흥법 시행규칙,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0004&contId=2014072900000007&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0004&back_contId=2014072900000007&back_cachePreid=ALL,문화·공보
도서관법 시행규칙,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0034&contId=1994081200000001&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0034&back_contId=1994081200000001&back_cachePreid=ALL,문화·공보
전통사찰의 보존 및 지원에 관한 법률 시행령,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0052&contId=1988052800000001&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0052&back_contId=1988052800000001&back_cachePreid=ALL,문화·공보
정보매개물보장계획에 관한 협정 시행령,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0024&contId=1962070400000007&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0024&back_contId=1962070400000007&back_cachePreid=ALL,문화·공보
인문학 및 인문정신문화의 진흥에 관한 법률,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0004&contId=2016020300000002&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0004&back_contId=2016020300000002&back_cachePreid=ALL,문화·공보
서예진흥에 관한 법률 시행규칙,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0002&contId=2019061300000003&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0002&back_contId=2019061300000003&back_cachePreid=ALL,문화·공보
서예진흥에 관한 법률 시행령,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0002&contId=2019061200000003&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0002&back_contId=2019061200000003&back_cachePreid=ALL,문화·공보
서예진흥에 관한 법률,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0002&contId=2018121000000005&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0002&back_contId=2018121000000005&back_cachePreid=ALL,문화·공보
영상진흥기본법 시행령,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0039&contId=1995072100000001&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0039&back_contId=1995072100000001&back_cachePreid=ALL,문화·공보
정부기관 및 공공법인 등의 광고시행에 관한 법률 시행규칙,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0002&contId=2018121400000003&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0002&back_contId=2018121400000003&back_cachePreid=ALL,문화·공보
국어기본법 시행규칙,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0009&contId=2010122900000004&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0009&back_contId=2010122900000004&back_cachePreid=ALL,문화·공보
국제문화교류 진흥법 시행규칙,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0002&contId=2017120400000001&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0002&back_contId=2017120400000001&back_cachePreid=ALL,문화·공보
문화기본법 시행규칙,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0006&contId=2014081300000001&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0006&back_contId=2014081300000001&back_cachePreid=ALL,문화·공보
국립현대미술관 전시품 관람규칙,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0056&contId=1975050100000001&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0056&back_contId=1975050100000001&back_cachePreid=ALL,문화·공보
국립박물관 소장유물 복제 규칙,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0010&contId=2006092600000001&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0010&back_contId=2006092600000001&back_cachePreid=ALL,문화·공보
예술원사무국 직제 시행규칙,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0025&contId=1998030300000009&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0025&back_contId=1998030300000009&back_cachePreid=ALL,문화·공보
공공디자인의 진흥에 관한 법률 시행규칙,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0002&contId=2016080400000003&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0002&back_contId=2016080400000003&back_cachePreid=ALL,문화·공보
문화예술교육 지원법 시행규칙,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0006&contId=2012083100000001&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0006&back_contId=2012083100000001&back_cachePreid=ALL,문화·공보
만화진흥에 관한 법률 시행규칙,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0004&contId=2012081700000002&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0004&back_contId=2012081700000002&back_cachePreid=ALL,문화·공보
국민여가활성화기본법 시행령,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0002&contId=2015111100000001&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0002&back_contId=2015111100000001&back_cachePreid=ALL,문화·공보
국민여가활성화기본법 시행규칙,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0002&contId=2015111900000003&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0002&back_contId=2015111900000003&back_cachePreid=ALL,문화·공보
공예문화산업 진흥법 시행규칙,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0002&contId=2015111900000002&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0002&back_contId=2015111900000002&back_cachePreid=ALL,문화·공보
공예문화산업 진흥법,https://likms.assembly.go.kr/law/lawsLawtInqyDetl1010.do?genActiontypeCd=2ACT1010&genDoctreattypeCd=DOCT2004&procWorkId=&workstepId=&repFlowId=&flowId=&workId=&workSno=&nextWinWd='&nextWinHg=''&nextWinTypeAttr='&nextMappingId=&nextGenActiontypeCd=&contSid=0002&contId=2015051800000001&cachePreid=ALL&genMenuId=menu_serv_nlaw_lawt_1020&back_contSid=0002&back_contId=2015051800000001&back_cachePreid=ALL,문화·공보
